suicides,age,period,cohort,sex,country
25,20,1993,1973,female,Turkmenistan
2,75,1993,1918,female,Turkmenistan
12,30,1993,1963,female,Turkmenistan
7,44,1993,1949,female,Turkmenistan
5,10,1993,1983,male,Turkmenistan
2,10,1993,1983,female,Turkmenistan
9,75,1994,1919,female,Turkmenistan
21,64,1994,1930,male,Turkmenistan
47,44,1994,1950,male,Turkmenistan
41,30,1994,1964,male,Turkmenistan
51,20,1994,1974,male,Turkmenistan
11,64,1994,1930,female,Turkmenistan
24,20,1994,1974,female,Turkmenistan
1,75,1994,1919,male,Turkmenistan
14,44,1994,1950,female,Turkmenistan
10,30,1994,1964,female,Turkmenistan
4,10,1994,1984,male,Turkmenistan
1,10,1994,1984,female,Turkmenistan
65,44,1995,1951,male,Turkmenistan
24,64,1995,1931,male,Turkmenistan
58,20,1995,1975,male,Turkmenistan
2,75,1995,1920,male,Turkmenistan
36,30,1995,1965,male,Turkmenistan
23,20,1995,1975,female,Turkmenistan
7,64,1995,1931,female,Turkmenistan
11,30,1995,1965,female,Turkmenistan
1,75,1995,1920,female,Turkmenistan
8,44,1995,1951,female,Turkmenistan
7,10,1995,1985,male,Turkmenistan
2,10,1995,1985,female,Turkmenistan
31,64,1996,1932,male,Turkmenistan
76,20,1996,1976,male,Turkmenistan
61,44,1996,1952,male,Turkmenistan
51,30,1996,1966,male,Turkmenistan
4,75,1996,1921,female,Turkmenistan
1,75,1996,1921,male,Turkmenistan
9,64,1996,1932,female,Turkmenistan
17,20,1996,1976,female,Turkmenistan
11,30,1996,1966,female,Turkmenistan
9,44,1996,1952,female,Turkmenistan
10,10,1996,1986,male,Turkmenistan
3,10,1996,1986,female,Turkmenistan
74,30,1997,1967,male,Turkmenistan
88,20,1997,1977,male,Turkmenistan
66,44,1997,1953,male,Turkmenistan
21,64,1997,1933,male,Turkmenistan
37,20,1997,1977,female,Turkmenistan
1,75,1997,1922,male,Turkmenistan
15,44,1997,1953,female,Turkmenistan
6,64,1997,1933,female,Turkmenistan
1,75,1997,1922,female,Turkmenistan
11,30,1997,1967,female,Turkmenistan
11,10,1997,1987,male,Turkmenistan
2,10,1997,1987,female,Turkmenistan
119,44,1998,1954,male,Turkmenistan
74,30,1998,1968,male,Turkmenistan
92,20,1998,1978,male,Turkmenistan
6,75,1998,1923,female,Turkmenistan
20,64,1998,1934,male,Turkmenistan
2,75,1998,1923,male,Turkmenistan
37,20,1998,1978,female,Turkmenistan
9,64,1998,1934,female,Turkmenistan
17,44,1998,1954,female,Turkmenistan
11,30,1998,1968,female,Turkmenistan
15,10,1998,1988,male,Turkmenistan
3,10,1998,1988,female,Turkmenistan
110,44,1999,1955,male,Turkmenistan
89,30,1999,1969,male,Turkmenistan
104,20,1999,1979,male,Turkmenistan
30,64,1999,1935,male,Turkmenistan
2,75,1999,1924,male,Turkmenistan
37,20,1999,1979,female,Turkmenistan
28,30,1999,1969,female,Turkmenistan
3,75,1999,1924,female,Turkmenistan
11,64,1999,1935,female,Turkmenistan
19,44,1999,1955,female,Turkmenistan
7,10,1999,1989,male,Turkmenistan
2,10,1999,1989,female,Turkmenistan
85,30,2000,1970,male,Turkmenistan
104,20,2000,1980,male,Turkmenistan
95,44,2000,1956,male,Turkmenistan
5,75,2000,1925,female,Turkmenistan
16,64,2000,1936,male,Turkmenistan
32,20,2000,1980,female,Turkmenistan
22,30,2000,1970,female,Turkmenistan
12,44,2000,1956,female,Turkmenistan
3,64,2000,1936,female,Turkmenistan
7,10,2000,1990,male,Turkmenistan
2,10,2000,1990,female,Turkmenistan
0,75,2000,1925,male,Turkmenistan
114,30,2001,1971,male,Turkmenistan
135,44,2001,1957,male,Turkmenistan
87,20,2001,1981,male,Turkmenistan
3,75,2001,1926,male,Turkmenistan
22,64,2001,1937,male,Turkmenistan
33,20,2001,1981,female,Turkmenistan
22,30,2001,1971,female,Turkmenistan
6,64,2001,1937,female,Turkmenistan
14,44,2001,1957,female,Turkmenistan
6,10,2001,1991,male,Turkmenistan
3,10,2001,1991,female,Turkmenistan
0,75,2001,1926,female,Turkmenistan
108,30,2002,1972,male,Turkmenistan
105,44,2002,1958,male,Turkmenistan
94,20,2002,1982,male,Turkmenistan
21,64,2002,1938,male,Turkmenistan
43,20,2002,1982,female,Turkmenistan
19,30,2002,1972,female,Turkmenistan
1,75,2002,1927,male,Turkmenistan
6,64,2002,1938,female,Turkmenistan
1,75,2002,1927,female,Turkmenistan
8,44,2002,1958,female,Turkmenistan
7,10,2002,1992,male,Turkmenistan
3,10,2002,1992,female,Turkmenistan
101,30,2003,1973,male,Turkmenistan
97,44,2003,1959,male,Turkmenistan
81,20,2003,1983,male,Turkmenistan
2,75,2003,1928,male,Turkmenistan
38,20,2003,1983,female,Turkmenistan
11,64,2003,1939,male,Turkmenistan
3,75,2003,1928,female,Turkmenistan
21,30,2003,1973,female,Turkmenistan
15,44,2003,1959,female,Turkmenistan
3,64,2003,1939,female,Turkmenistan
3,10,2003,1993,male,Turkmenistan
2,10,2003,1993,female,Turkmenistan
99,30,2004,1974,male,Turkmenistan
102,44,2004,1960,male,Turkmenistan
76,20,2004,1984,male,Turkmenistan
3,75,2004,1929,male,Turkmenistan
13,64,2004,1940,male,Turkmenistan
43,20,2004,1984,female,Turkmenistan
3,75,2004,1929,female,Turkmenistan
22,30,2004,1974,female,Turkmenistan
17,44,2004,1960,female,Turkmenistan
4,64,2004,1940,female,Turkmenistan
6,10,2004,1994,male,Turkmenistan
4,10,2004,1994,female,Turkmenistan
102,30,2005,1975,male,Turkmenistan
124,44,2005,1961,male,Turkmenistan
107,20,2005,1985,male,Turkmenistan
28,64,2005,1941,male,Turkmenistan
4,75,2005,1930,male,Turkmenistan
40,20,2005,1985,female,Turkmenistan
26,30,2005,1975,female,Turkmenistan
7,64,2005,1941,female,Turkmenistan
17,44,2005,1961,female,Turkmenistan
1,75,2005,1930,female,Turkmenistan
9,10,2005,1995,male,Turkmenistan
3,10,2005,1995,female,Turkmenistan
111,30,2006,1976,male,Turkmenistan
132,44,2006,1962,male,Turkmenistan
104,20,2006,1986,male,Turkmenistan
5,75,2006,1931,male,Turkmenistan
28,64,2006,1942,male,Turkmenistan
62,20,2006,1986,female,Turkmenistan
23,44,2006,1962,female,Turkmenistan
16,30,2006,1976,female,Turkmenistan
2,75,2006,1931,female,Turkmenistan
7,64,2006,1942,female,Turkmenistan
12,10,2006,1996,male,Turkmenistan
4,10,2006,1996,female,Turkmenistan
77,30,2007,1977,male,Turkmenistan
92,44,2007,1963,male,Turkmenistan
23,64,2007,1943,male,Turkmenistan
67,20,2007,1987,male,Turkmenistan
2,75,2007,1932,male,Turkmenistan
37,20,2007,1987,female,Turkmenistan
18,30,2007,1977,female,Turkmenistan
2,75,2007,1932,female,Turkmenistan
7,64,2007,1943,female,Turkmenistan
17,44,2007,1963,female,Turkmenistan
8,10,2007,1997,male,Turkmenistan
4,10,2007,1997,female,Turkmenistan
130,20,2008,1988,male,Turkmenistan
94,30,2008,1978,male,Turkmenistan
120,44,2008,1964,male,Turkmenistan
64,20,2008,1988,female,Turkmenistan
18,64,2008,1944,male,Turkmenistan
2,75,2008,1933,male,Turkmenistan
26,30,2008,1978,female,Turkmenistan
2,75,2008,1933,female,Turkmenistan
6,64,2008,1944,female,Turkmenistan
10,44,2008,1964,female,Turkmenistan
6,10,2008,1998,female,Turkmenistan
6,10,2008,1998,male,Turkmenistan
47,20,2009,1989,male,Turkmenistan
2,75,2009,1934,male,Turkmenistan
28,30,2009,1979,male,Turkmenistan
33,44,2009,1965,male,Turkmenistan
7,64,2009,1945,male,Turkmenistan
20,20,2009,1989,female,Turkmenistan
14,30,2009,1979,female,Turkmenistan
8,10,2009,1999,male,Turkmenistan
3,44,2009,1965,female,Turkmenistan
1,64,2009,1945,female,Turkmenistan
2,10,2009,1999,female,Turkmenistan
0,75,2009,1934,female,Turkmenistan
40,30,2010,1980,male,Turkmenistan
42,20,2010,1990,male,Turkmenistan
2,75,2010,1935,male,Turkmenistan
35,44,2010,1966,male,Turkmenistan
10,64,2010,1946,male,Turkmenistan
22,20,2010,1990,female,Turkmenistan
9,30,2010,1980,female,Turkmenistan
9,44,2010,1966,female,Turkmenistan
5,10,2010,2000,female,Turkmenistan
2,64,2010,1946,female,Turkmenistan
2,10,2010,2000,male,Turkmenistan
0,75,2010,1935,female,Turkmenistan
33,44,2011,1967,male,Turkmenistan
27,20,2011,1991,male,Turkmenistan
20,30,2011,1981,male,Turkmenistan
8,64,2011,1947,male,Turkmenistan
20,20,2011,1991,female,Turkmenistan
1,75,2011,1936,male,Turkmenistan
5,64,2011,1947,female,Turkmenistan
8,44,2011,1967,female,Turkmenistan
5,30,2011,1981,female,Turkmenistan
2,10,2011,2001,male,Turkmenistan
1,10,2011,2001,female,Turkmenistan
0,75,2011,1936,female,Turkmenistan
39,44,2012,1968,male,Turkmenistan
35,20,2012,1992,male,Turkmenistan
23,30,2012,1982,male,Turkmenistan
18,20,2012,1992,female,Turkmenistan
1,75,2012,1937,male,Turkmenistan
5,64,2012,1948,male,Turkmenistan
9,30,2012,1982,female,Turkmenistan
4,44,2012,1968,female,Turkmenistan
2,10,2012,2002,female,Turkmenistan
2,10,2012,2002,male,Turkmenistan
0,64,2012,1948,female,Turkmenistan
0,75,2012,1937,female,Turkmenistan
28,44,2013,1969,male,Turkmenistan
21,30,2013,1983,male,Turkmenistan
19,20,2013,1993,male,Turkmenistan
16,20,2013,1993,female,Turkmenistan
1,75,2013,1938,male,Turkmenistan
4,64,2013,1949,male,Turkmenistan
8,30,2013,1983,female,Turkmenistan
3,44,2013,1969,female,Turkmenistan
1,64,2013,1949,female,Turkmenistan
0,10,2013,2003,female,Turkmenistan
0,75,2013,1938,female,Turkmenistan
0,10,2013,2003,male,Turkmenistan
39,44,2014,1970,male,Turkmenistan
23,30,2014,1984,male,Turkmenistan
23,20,2014,1994,female,Turkmenistan
20,20,2014,1994,male,Turkmenistan
7,64,2014,1950,male,Turkmenistan
14,30,2014,1984,female,Turkmenistan
3,64,2014,1950,female,Turkmenistan
4,44,2014,1970,female,Turkmenistan
3,10,2014,2004,male,Turkmenistan
0,10,2014,2004,female,Turkmenistan
0,75,2014,1939,female,Turkmenistan
0,75,2014,1939,male,Turkmenistan
38,44,2015,1971,male,Turkmenistan
31,20,2015,1995,male,Turkmenistan
21,20,2015,1995,female,Turkmenistan
7,64,2015,1951,male,Turkmenistan
15,30,2015,1985,male,Turkmenistan
11,30,2015,1985,female,Turkmenistan
1,75,2015,1940,female,Turkmenistan
3,64,2015,1951,female,Turkmenistan
5,44,2015,1971,female,Turkmenistan
1,10,2015,2005,male,Turkmenistan
0,10,2015,2005,female,Turkmenistan
0,75,2015,1940,male,Turkmenistan
506,75,1987,1912,male,Ukraine
1934,64,1987,1923,male,Ukraine
3093,44,1987,1943,male,Ukraine
1383,30,1987,1957,male,Ukraine
486,75,1987,1912,female,Ukraine
1024,64,1987,1923,female,Ukraine
488,20,1987,1967,male,Ukraine
770,44,1987,1943,female,Ukraine
176,30,1987,1957,female,Ukraine
128,20,1987,1967,female,Ukraine
53,10,1987,1977,male,Ukraine
9,10,1987,1977,female,Ukraine
522,75,1988,1913,male,Ukraine
1773,64,1988,1924,male,Ukraine
3002,44,1988,1944,male,Ukraine
1383,30,1988,1958,male,Ukraine
476,75,1988,1913,female,Ukraine
1000,64,1988,1924,female,Ukraine
494,20,1988,1968,male,Ukraine
656,44,1988,1944,female,Ukraine
182,20,1988,1968,female,Ukraine
179,30,1988,1958,female,Ukraine
69,10,1988,1978,male,Ukraine
15,10,1988,1978,female,Ukraine
589,75,1989,1914,male,Ukraine
3547,44,1989,1945,male,Ukraine
1948,64,1989,1925,male,Ukraine
1578,30,1989,1959,male,Ukraine
500,75,1989,1914,female,Ukraine
573,20,1989,1969,male,Ukraine
923,64,1989,1925,female,Ukraine
759,44,1989,1945,female,Ukraine
216,30,1989,1959,female,Ukraine
180,20,1989,1969,female,Ukraine
61,10,1989,1979,male,Ukraine
13,10,1989,1979,female,Ukraine
494,75,1990,1915,male,Ukraine
3570,44,1990,1946,male,Ukraine
2003,64,1990,1926,male,Ukraine
1490,30,1990,1960,male,Ukraine
452,75,1990,1915,female,Ukraine
613,20,1990,1970,male,Ukraine
886,64,1990,1926,female,Ukraine
704,44,1990,1946,female,Ukraine
203,30,1990,1960,female,Ukraine
165,20,1990,1970,female,Ukraine
59,10,1990,1980,male,Ukraine
6,10,1990,1980,female,Ukraine
482,75,1991,1916,male,Ukraine
3634,44,1991,1947,male,Ukraine
2075,64,1991,1927,male,Ukraine
1465,30,1991,1961,male,Ukraine
473,75,1991,1916,female,Ukraine
618,20,1991,1971,male,Ukraine
867,64,1991,1927,female,Ukraine
677,44,1991,1947,female,Ukraine
189,30,1991,1961,female,Ukraine
137,20,1991,1971,female,Ukraine
64,10,1991,1981,male,Ukraine
19,10,1991,1981,female,Ukraine
530,75,1992,1917,male,Ukraine
3995,44,1992,1948,male,Ukraine
2323,64,1992,1928,male,Ukraine
1589,30,1992,1962,male,Ukraine
371,75,1992,1917,female,Ukraine
623,20,1992,1972,male,Ukraine
920,64,1992,1928,female,Ukraine
816,44,1992,1948,female,Ukraine
229,30,1992,1962,female,Ukraine
189,20,1992,1972,female,Ukraine
68,10,1992,1982,male,Ukraine
13,10,1992,1982,female,Ukraine
559,75,1993,1918,male,Ukraine
4100,44,1993,1949,male,Ukraine
2654,64,1993,1929,male,Ukraine
1691,30,1993,1963,male,Ukraine
485,75,1993,1918,female,Ukraine
795,20,1993,1973,male,Ukraine
940,64,1993,1929,female,Ukraine
779,44,1993,1949,female,Ukraine
229,30,1993,1963,female,Ukraine
152,20,1993,1973,female,Ukraine
65,10,1993,1983,male,Ukraine
20,10,1993,1983,female,Ukraine
569,75,1994,1919,male,Ukraine
3174,64,1994,1930,male,Ukraine
4618,44,1994,1950,male,Ukraine
1763,30,1994,1964,male,Ukraine
490,75,1994,1919,female,Ukraine
879,20,1994,1974,male,Ukraine
1087,64,1994,1930,female,Ukraine
761,44,1994,1950,female,Ukraine
232,30,1994,1964,female,Ukraine
175,20,1994,1974,female,Ukraine
60,10,1994,1984,male,Ukraine
18,10,1994,1984,female,Ukraine
548,75,1995,1920,male,Ukraine
3505,64,1995,1931,male,Ukraine
4986,44,1995,1951,male,Ukraine
1854,30,1995,1965,male,Ukraine
948,20,1995,1975,male,Ukraine
405,75,1995,1920,female,Ukraine
1029,64,1995,1931,female,Ukraine
752,44,1995,1951,female,Ukraine
243,30,1995,1965,female,Ukraine
187,20,1995,1975,female,Ukraine
68,10,1995,1985,male,Ukraine
16,10,1995,1985,female,Ukraine
502,75,1996,1921,male,Ukraine
3821,64,1996,1932,male,Ukraine
5203,44,1996,1952,male,Ukraine
1870,30,1996,1966,male,Ukraine
1023,20,1996,1976,male,Ukraine
378,75,1996,1921,female,Ukraine
1079,64,1996,1932,female,Ukraine
783,44,1996,1952,female,Ukraine
248,30,1996,1966,female,Ukraine
165,20,1996,1976,female,Ukraine
76,10,1996,1986,male,Ukraine
12,10,1996,1986,female,Ukraine
3735,64,1997,1933,male,Ukraine
475,75,1997,1922,male,Ukraine
4994,44,1997,1953,male,Ukraine
1859,30,1997,1967,male,Ukraine
986,20,1997,1977,male,Ukraine
409,75,1997,1922,female,Ukraine
1152,64,1997,1933,female,Ukraine
795,44,1997,1953,female,Ukraine
248,30,1997,1967,female,Ukraine
172,20,1997,1977,female,Ukraine
61,10,1997,1987,male,Ukraine
17,10,1997,1987,female,Ukraine
3589,64,1998,1934,male,Ukraine
458,75,1998,1923,male,Ukraine
4969,44,1998,1954,male,Ukraine
1830,30,1998,1968,male,Ukraine
1049,20,1998,1978,male,Ukraine
432,75,1998,1923,female,Ukraine
1155,64,1998,1934,female,Ukraine
814,44,1998,1954,female,Ukraine
219,30,1998,1968,female,Ukraine
196,20,1998,1978,female,Ukraine
53,10,1998,1988,male,Ukraine
25,10,1998,1988,female,Ukraine
3489,64,1999,1935,male,Ukraine
4878,44,1999,1955,male,Ukraine
426,75,1999,1924,male,Ukraine
1800,30,1999,1969,male,Ukraine
1054,20,1999,1979,male,Ukraine
451,75,1999,1924,female,Ukraine
1002,64,1999,1935,female,Ukraine
765,44,1999,1955,female,Ukraine
247,30,1999,1969,female,Ukraine
158,20,1999,1979,female,Ukraine
79,10,1999,1989,male,Ukraine
14,10,1999,1989,female,Ukraine
3380,64,2000,1936,male,Ukraine
5076,44,2000,1956,male,Ukraine
446,75,2000,1925,male,Ukraine
1740,30,2000,1970,male,Ukraine
1097,20,2000,1980,male,Ukraine
435,75,2000,1925,female,Ukraine
956,64,2000,1936,female,Ukraine
774,44,2000,1956,female,Ukraine
251,30,2000,1970,female,Ukraine
196,20,2000,1980,female,Ukraine
95,10,2000,1990,male,Ukraine
21,10,2000,1990,female,Ukraine
3001,64,2001,1937,male,Ukraine
4698,44,2001,1957,male,Ukraine
467,75,2001,1926,male,Ukraine
1633,30,2001,1971,male,Ukraine
1073,20,2001,1981,male,Ukraine
387,75,2001,1926,female,Ukraine
775,64,2001,1937,female,Ukraine
649,44,2001,1957,female,Ukraine
218,30,2001,1971,female,Ukraine
147,20,2001,1981,female,Ukraine
67,10,2001,1991,male,Ukraine
16,10,2001,1991,female,Ukraine
518,75,2002,1927,male,Ukraine
2738,64,2002,1938,male,Ukraine
4398,44,2002,1958,male,Ukraine
1660,30,2002,1972,male,Ukraine
998,20,2002,1982,male,Ukraine
364,75,2002,1927,female,Ukraine
759,64,2002,1938,female,Ukraine
673,44,2002,1958,female,Ukraine
218,30,2002,1972,female,Ukraine
142,20,2002,1982,female,Ukraine
55,10,2002,1992,male,Ukraine
13,10,2002,1992,female,Ukraine
531,75,2003,1928,male,Ukraine
2648,64,2003,1939,male,Ukraine
4312,44,2003,1959,male,Ukraine
1628,30,2003,1973,male,Ukraine
994,20,2003,1983,male,Ukraine
381,75,2003,1928,female,Ukraine
738,64,2003,1939,female,Ukraine
669,44,2003,1959,female,Ukraine
214,30,2003,1973,female,Ukraine
131,20,2003,1983,female,Ukraine
50,10,2003,1993,male,Ukraine
17,10,2003,1993,female,Ukraine
508,75,2004,1929,male,Ukraine
4132,44,2004,1960,male,Ukraine
2260,64,2004,1940,male,Ukraine
1489,30,2004,1974,male,Ukraine
944,20,2004,1984,male,Ukraine
373,75,2004,1929,female,Ukraine
603,64,2004,1940,female,Ukraine
585,44,2004,1960,female,Ukraine
183,30,2004,1974,female,Ukraine
109,20,2004,1984,female,Ukraine
58,10,2004,1994,male,Ukraine
12,10,2004,1994,female,Ukraine
561,75,2005,1930,male,Ukraine
3771,44,2005,1961,male,Ukraine
2151,64,2005,1941,male,Ukraine
1467,30,2005,1975,male,Ukraine
861,20,2005,1985,male,Ukraine
342,75,2005,1930,female,Ukraine
576,64,2005,1941,female,Ukraine
515,44,2005,1961,female,Ukraine
182,30,2005,1975,female,Ukraine
139,20,2005,1985,female,Ukraine
49,10,2005,1995,male,Ukraine
7,10,2005,1995,female,Ukraine
562,75,2006,1931,male,Ukraine
3420,44,2006,1962,male,Ukraine
1993,64,2006,1942,male,Ukraine
1455,30,2006,1976,male,Ukraine
837,20,2006,1986,male,Ukraine
333,75,2006,1931,female,Ukraine
563,64,2006,1942,female,Ukraine
540,44,2006,1962,female,Ukraine
170,30,2006,1976,female,Ukraine
98,20,2006,1986,female,Ukraine
33,10,2006,1996,male,Ukraine
9,10,2006,1996,female,Ukraine
517,75,2007,1932,male,Ukraine
3392,44,2007,1963,male,Ukraine
1922,64,2007,1943,male,Ukraine
1546,30,2007,1977,male,Ukraine
987,20,2007,1987,male,Ukraine
325,75,2007,1932,female,Ukraine
483,64,2007,1943,female,Ukraine
500,44,2007,1963,female,Ukraine
181,30,2007,1977,female,Ukraine
129,20,2007,1987,female,Ukraine
39,10,2007,1997,male,Ukraine
11,10,2007,1997,female,Ukraine
554,75,2008,1933,male,Ukraine
1854,64,2008,1944,male,Ukraine
3027,44,2008,1964,male,Ukraine
1452,30,2008,1978,male,Ukraine
856,20,2008,1988,male,Ukraine
347,75,2008,1933,female,Ukraine
483,64,2008,1944,female,Ukraine
528,44,2008,1964,female,Ukraine
182,30,2008,1978,female,Ukraine
118,20,2008,1988,female,Ukraine
36,10,2008,1998,male,Ukraine
17,10,2008,1998,female,Ukraine
532,75,2009,1934,male,Ukraine
3133,44,2009,1965,male,Ukraine
1882,64,2009,1945,male,Ukraine
1504,30,2009,1979,male,Ukraine
906,20,2009,1989,male,Ukraine
313,75,2009,1934,female,Ukraine
556,64,2009,1945,female,Ukraine
502,44,2009,1965,female,Ukraine
186,30,2009,1979,female,Ukraine
148,20,2009,1989,female,Ukraine
34,10,2009,1999,male,Ukraine
19,10,2009,1999,female,Ukraine
495,75,2010,1935,male,Ukraine
1827,64,2010,1946,male,Ukraine
2853,44,2010,1966,male,Ukraine
1457,30,2010,1980,male,Ukraine
843,20,2010,1990,male,Ukraine
303,75,2010,1935,female,Ukraine
479,64,2010,1946,female,Ukraine
458,44,2010,1966,female,Ukraine
154,20,2010,1990,female,Ukraine
170,30,2010,1980,female,Ukraine
35,10,2010,2000,male,Ukraine
15,10,2010,2000,female,Ukraine
531,75,2011,1936,male,Ukraine
1761,64,2011,1947,male,Ukraine
2664,44,2011,1967,male,Ukraine
1457,30,2011,1981,male,Ukraine
850,20,2011,1991,male,Ukraine
311,75,2011,1936,female,Ukraine
552,64,2011,1947,female,Ukraine
464,44,2011,1967,female,Ukraine
157,20,2011,1991,female,Ukraine
160,30,2011,1981,female,Ukraine
46,10,2011,2001,male,Ukraine
20,10,2011,2001,female,Ukraine
590,75,2012,1937,male,Ukraine
1768,64,2012,1948,male,Ukraine
2680,44,2012,1968,male,Ukraine
1450,30,2012,1982,male,Ukraine
838,20,2012,1992,male,Ukraine
347,75,2012,1937,female,Ukraine
524,64,2012,1948,female,Ukraine
494,44,2012,1968,female,Ukraine
186,30,2012,1982,female,Ukraine
126,20,2012,1992,female,Ukraine
35,10,2012,2002,male,Ukraine
20,10,2012,2002,female,Ukraine
608,75,2014,1939,male,Ukraine
1558,64,2014,1950,male,Ukraine
2363,44,2014,1970,male,Ukraine
1302,30,2014,1984,male,Ukraine
560,20,2014,1994,male,Ukraine
339,75,2014,1939,female,Ukraine
465,64,2014,1950,female,Ukraine
423,44,2014,1970,female,Ukraine
197,30,2014,1984,female,Ukraine
118,20,2014,1994,female,Ukraine
21,10,2014,2004,male,Ukraine
14,10,2014,2004,female,Ukraine
669,75,2015,1940,male,Ukraine
1644,64,2015,1951,male,Ukraine
2181,44,2015,1971,male,Ukraine
1114,30,2015,1985,male,Ukraine
507,20,2015,1995,male,Ukraine
296,75,2015,1940,female,Ukraine
399,64,2015,1951,female,Ukraine
427,44,2015,1971,female,Ukraine
117,20,2015,1995,female,Ukraine
168,30,2015,1985,female,Ukraine
33,10,2015,2005,male,Ukraine
19,10,2015,2005,female,Ukraine
42,44,2005,1961,male,United Arab Emirates
3,64,2005,1941,male,United Arab Emirates
